company,mdate,WorkingCapital_TotalAssets,RetainedEarnings_TotalAssets,CashFlow_TotalDebt,TotalDebt_TotalAssets,CurrentRatio,stock_prefix,WorkingCapital_TotalAssets_miss,RetainedEarnings_TotalAssets_miss,CashFlow_TotalDebt_miss,TotalDebt_TotalAssets_miss,CurrentRatio_miss,Merge_Code,產業別,GICS_Category
3149 正達,2016/06,-0.04209950385958575,-0.1200415287869171,0.0519985718513609,0.6007784477076669,0.6366644202295191,31,0,0,0,0,0,3149,光電業,1
3149 正達,2017/12,-0.06165496568973013,-0.1381567401293914,-0.1054941096084935,0.5380745641333575,0.6255150417010386,31,0,0,0,0,0,3149,光電業,1
3149 正達,2018/12,-0.0819817952344431,-0.1659070543087791,-0.01651278838988251,0.5172367233461012,0.6160894154281299,31,0,0,0,0,0,3149,光電業,1
3149 正達,2024/06,0.1848409172076877,-0.1255152874573456,-0.002721495863099185,0.436368213701128,1.023134843326618,31,0,0,0,0,0,3149,光電業,1
3149 正達,2024/12,0.1092136709413184,-0.1618078956355684,0.004604624219321012,0.4577239493258454,0.8662197015837269,31,0,0,0,0,0,3149,光電業,1
3149 正達,2021/06,0.0933548765712206,-0.2053858262470682,0.01297798934368363,0.5038153145517557,0.8494436301853711,31,0,0,0,0,0,3149,光電業,1
3149 正達,2021/12,0.04906349682630939,-0.2233526165118505,0.04957043197022385,0.5194908092893789,0.771571910971981,31,0,0,0,0,0,3149,光電業,1
3149 正達,2014/06,0.0292729975139888,-0.04878925947520316,0.04158711267046108,0.4223428449965869,0.7388790054419035,31,0,0,0,0,0,3149,光電業,1
3149 正達,2016/12,-0.1418201923227309,-0.1253115147487798,0.08081397162145221,0.5846776322649431,0.5434016883487364,31,0,0,0,0,0,3149,光電業,1
3149 正達,2022/06,0.08030004087229284,-0.2474816553517419,0.02817342020504823,0.4925209189935378,0.8431203249660252,31,0,0,0,0,0,3149,光電業,1
3149 正達,2019/06,-0.1032968188221703,-0.1440892910295225,-0.006006857359199611,0.4959684116899729,0.5862402230429621,31,0,0,0,0,0,3149,光電業,1
3149 正達,2015/12,-0.1798396225784407,-0.3426014531582343,-0.0751980744249284,0.6221022623968213,0.4736051178613402,31,0,0,0,0,0,3149,光電業,1
3149 正達,2020/12,0.04212450657538906,-0.2247177357895019,0.08069398242944083,0.4825294869209414,0.7592359191464283,31,0,0,0,0,0,3149,光電業,1
3149 正達,2018/06,-0.06551007718631717,-0.1467313655580464,-0.01401438929435867,0.5260217492595831,0.6187283382001483,31,0,0,0,0,0,3149,光電業,1
3149 正達,2019/12,-0.001373709276793454,-0.1767967264997813,0.1123164770205769,0.4758374472752192,0.6913750636515394,31,0,0,0,0,0,3149,光電業,1
3149 正達,2023/12,0.01393209478081389,-0.1325153216412714,0.009846303247066895,0.5109597176475121,0.712247897224859,31,0,0,0,0,0,3149,光電業,1
3164 景岳,2021/06,0.2500907929799954,0.07900532416212834,0.1587916328228093,0.08410209658998181,1.835067630168053,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2015/12,0.1754982957030423,-0.058043169463418,-0.03686002301281419,0.07850406587663417,1.52349707066571,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2014/06,-0.1458617700627366,-0.01442423850002915,-0.0418281128402839,0.4861876143798202,0.4855269017593227,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2017/06,0.2360656097850151,0.02778165351364077,0.0567874555275641,0.07304847794699013,1.767360550297593,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2024/06,0.1934717107112233,0.0671279150847446,0.1640833075116381,0.1358025834158074,1.431812579831136,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2014/12,0.1488349408594047,-0.1941114756730677,-0.356470441004508,0.07982168268504418,1.413105858018639,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2018/12,0.4801239471346784,0.1159775666524943,0.461268251849682,0.05605071898906925,2.575461497333065,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2016/06,0.1887840676205708,-0.005152215952250913,-0.07508907626587462,0.07035235120847472,1.643221313989792,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2018/06,0.5414705306041385,0.08594052669058468,0.2068101866366948,0.07568817859311515,2.434849274048219,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2024/12,0.2110854845235738,0.07224517820527984,0.4324934118476214,0.1257994940460052,1.582168755674306,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2016/12,0.2180429387106837,-0.1553843249081594,0.3113007988009556,0.0847396568246041,1.618787388043096,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2020/12,0.2705040543730797,0.05477579595524013,0.6435288830351134,0.07806567022775866,1.984566595769926,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2022/12,0.1928622318267662,0.06699458105581038,0.5245762605000387,0.1107417865496655,1.445420353409142,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2021/12,0.2311745461196374,0.08728361575275238,0.496532026788874,0.0973664352224643,1.643508021927057,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2015/06,0.1469221958949138,-0.03059371522317506,-0.1843674163861789,0.07224558692109796,1.467666748673615,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2019/12,0.3213523665194933,0.07847707949264111,0.4734952589243928,0.07539895263776805,2.168254544603132,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2023/12,0.1764980496552208,0.05299136327893647,0.15662239706835,0.1163902040034623,1.430282549495737,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2020/06,0.2776488839019545,0.05223933256838981,0.1356491612618311,0.1091340374839846,1.699637360683605,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2019/06,0.3884856215310545,0.06387880953667076,0.1693660291244099,0.1317535655126612,1.780325391322974,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2022/06,0.2112276410212613,0.0545425351526273,0.3217655874170189,0.1174185620398016,1.418593826682707,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2023/06,0.1819453964333677,0.04080982270734337,-0.05574201102012191,0.1234604759219671,1.346447121479664,31,0,0,0,0,0,3164,生技醫療業,3
3164 景岳,2017/12,0.2385338078608147,0.03160374851189301,0.4695717821071123,0.08274490321237603,1.680852879133717,31,0,0,0,0,0,3164,生技醫療業,3
3167 大量,2015/12,0.3997275728294336,0.1745903728709574,0.2074064028301837,0.3927652572634665,1.231766227769862,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2019/06,0.3625795923301063,0.1848084635010908,0.09979032911719297,0.4689716632199658,1.117822002472961,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2022/06,0.3099244418316238,0.2143170918256788,-0.01340458466277243,0.4795688374138757,1.094016155097416,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2017/06,0.2848227697386202,0.1393717240108332,-0.03784495574482142,0.4911456728384729,0.9556467316604571,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2019/12,0.405544265377021,0.2209078344723883,0.1802050932271815,0.4386663069447436,1.241417795079437,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2014/12,0.3370679928294079,0.1662934828460702,0.05652596196957928,0.4168418395716074,1.069802507631805,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2017/12,0.3237107094166344,0.1611789740962313,-0.01814032944861271,0.4924491507026735,1.014862914525806,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2022/12,0.3448591776170395,0.260440535079734,0.2262587734416262,0.4226441674349247,1.2913821163499,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2020/06,0.3596969065403271,0.1919714934670111,0.06215265482927171,0.4761039538289634,1.114124216449033,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2024/06,0.2043062824489661,0.2385235246317276,-0.03968843747758871,0.4295360699881112,0.9695323773205262,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2020/12,0.1684274736527164,0.2052299012829947,0.08971180159222628,0.4830754461245844,0.8579638497363286,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2018/12,0.4065565665810245,0.217654546626327,0.09980921769214064,0.4417741327601347,1.214175468627166,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2023/06,0.3326778023443231,0.2572582741740155,0.2513836707984238,0.4128097473230747,1.326674051620693,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2015/06,0.3693598054600106,0.1476524582339455,0.01879458676486222,0.4314299242808348,1.136171077364637,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2014/06,0.3036926926481032,0.135255886890971,0.01629360793618319,0.4507884082305234,1.013247579885851,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2016/12,0.3309737003947011,0.1568222068253885,0.02221857564478765,0.4570915925197741,1.037293268933147,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2021/12,0.316814773117003,0.2213585508760572,-0.09989224737095101,0.4756889588684758,1.112614051777175,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2021/06,0.1553225435828359,0.1895915673559465,-0.03868120394649977,0.5026910402179648,0.8357422328729827,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2024/12,0.2460936381607753,0.2309151483267911,-0.1208806527279123,0.3963939678787075,1.04655984771736,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2018/06,0.3183607993592456,0.1761123662503903,-0.03054186879228096,0.4789554984348057,1.014031011293682,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2023/12,0.2382842748501056,0.2572486672232349,0.3746916405498949,0.4129227422813617,1.038703045943233,31,0,0,0,0,0,3167,電機機械,8
3167 大量,2016/06,0.3559567386623215,0.1490524354977451,0.06489086080372215,0.4383261671480719,1.097117793716392,31,0,0,0,0,0,3167,電機機械,8
3168 眾福科,2024/12,0.3743743294339703,0.1706415935064016,0.2499294874951985,0.2315754256499608,1.357198059836497,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2017/06,0.05403549226580412,0.05064563050311596,0.04338398715308096,0.509017867955287,0.7365256782982705,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2022/12,0.316739487238875,0.1921643528894366,0.3999376018053062,0.3263634628685495,1.151981438603138,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2021/12,0.2301247826210707,0.1372928299881579,0.109364591765073,0.3917064552941714,0.9525592752730843,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2014/06,-0.1262708395935134,-0.1295242358127464,0.007395986254683025,0.5089811388360574,0.5842469982329058,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2020/12,0.2782698180362823,0.1707933144418826,0.08077413318380822,0.3899691398292195,0.9917756212484128,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2022/06,0.264559764504202,0.146973526170334,0.09122676801040591,0.3646649749351643,1.03291691504401,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2023/12,0.3170987414418176,0.2072874773009366,0.570392373496962,0.2587682354749684,1.206872085148927,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2017/12,0.0711149870965296,0.06092028347805877,0.02504608283615303,0.5115144046595748,0.7499101484132649,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2020/06,0.2857032215887861,0.1539434194052487,0.05505452436173531,0.3562181882231095,1.034843430939422,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2021/06,0.2783009509398585,0.1706764925135644,-0.044564227667594,0.3973102019870689,0.9851380569332501,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2015/12,-0.04445947598949403,0.009845056792121429,0.03123601546417508,0.5119076931822392,0.6558638852249533,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2019/12,0.3075777518198384,0.1680928884561416,0.4206050560300264,0.3435503495646735,1.085601091407625,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2019/06,0.2580549191211481,0.1225573887756908,0.2159575247861016,0.3651236345852191,0.9891812981197743,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2015/06,-0.0776024734432817,-0.06826910843477223,0.1028855427378984,0.4987773197094815,0.6276259622147413,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2024/06,0.3335338454050403,0.1390608317113583,0.09174438600034253,0.287126092082854,1.175264366458943,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2018/06,0.08394668142872844,0.07160562141609339,0.125466533110303,0.4956871885329475,0.7621982882930555,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2023/06,0.2531021694431599,0.1590401998098057,0.2538776941650143,0.3435013080879943,1.004451790220348,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2014/12,-0.1200713319793644,-0.1230395283390772,0.03627241521475397,0.4949808835980254,0.5845194207581527,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2016/06,-0.01951753417680966,0.02726880083694107,0.1037985456211185,0.4961057961708913,0.6767603525641975,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2016/12,0.006677622070589648,0.03648934873862821,0.1254271448358556,0.5090597158733413,0.698367760445017,31,0,0,0,0,0,3168,光電業,1
3168 眾福科,2018/12,0.226401486846735,0.09510720972680588,0.1310610806464737,0.4105237874782459,0.9201731435168335,31,0,0,0,0,0,3168,光電業,1
3189 景碩,2023/06,0.154344132012982,0.2389285264626169,0.1304535158227348,0.4184514036238863,1.039984581005754,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2022/12,0.1614520001108707,0.2763202363700382,0.386603641930896,0.3822591209247496,1.03950248780741,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2021/06,0.1718058764937464,0.2638279603661308,0.1431534905836941,0.3464331947359424,0.9969085933048898,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2017/06,0.1946988271792904,0.3506091403350433,0.2867345643998086,0.24969224191089,1.047365884293419,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2022/06,0.1410839390466715,0.2725796599218074,0.1640783020021524,0.3716542595253765,0.9435922469030318,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2019/12,0.1854861540257204,0.3007207178538858,0.2159435329469842,0.268884431273968,1.023881257440932,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2020/06,0.2120600555314261,0.3008677952279568,0.1722654592236022,0.2672635391804484,1.068517763737323,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2014/06,0.2760638501493496,0.3183893315655222,0.2176371896314068,0.26736084294156,1.143036861095228,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2020/12,0.2275700388657074,0.2955687195606532,0.3322975208287284,0.2759220518699632,1.104882643125411,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2019/06,0.1463684928864492,0.305863849603411,0.06959699190792602,0.2955150634465838,0.9453766977262192,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2023/12,0.1769339119146025,0.2301964175807217,0.1491022175269119,0.4043918944961321,1.118314996133282,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2016/06,0.2298599061821508,0.3423099764857302,0.2183574048138193,0.2566636163429254,1.089057377620885,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2024/12,0.1481671375753078,0.2227525932495556,0.1779657934998345,0.4041164817027209,1.010392380364949,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2017/12,0.1779958815946776,0.3490427950638914,0.3957868339992942,0.2565109243743912,1.023029799254108,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2021/12,0.1931722454975513,0.2704355100014653,0.3480934045125942,0.3611538162727284,1.061182331841206,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2015/06,0.2604905579248664,0.3303321949031295,0.1672576579007248,0.2554009365189612,1.136205232194916,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2024/06,0.1241108070683243,0.2213644161911072,0.06373475021119678,0.413389051793864,0.9666911901863688,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2014/12,0.2818957269735996,0.3416407820987893,0.486222345209927,0.2373842082538762,1.200915006498767,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2015/12,0.2688612103808531,0.3493586993319476,0.4621419468017121,0.2445136181158547,1.186226094166157,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2018/06,0.1809033939568011,0.3335963448229286,0.1035610607157554,0.2777202544547038,1.020230167964903,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2018/12,0.1934150877261375,0.3412753868279936,0.2765980368278895,0.2639555619149922,1.061869798996302,31,0,0,0,0,0,3189,半導體業,1
3189 景碩,2016/12,0.2734833736058742,0.3705469098100743,0.4458662754740977,0.2216981233290023,1.25329400727762,31,0,0,0,0,0,3189,半導體業,1
3209 全科,2016/12,0.2534978497531706,0.04445440892671396,-0.1998976461131507,0.5885190659011308,0.8888031221850826,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2022/12,0.2111457327468137,0.0811300081166995,-0.02605112677917096,0.5728977607013194,0.8486896543357001,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2024/12,0.3048381436031325,0.09482010328546009,0.04429232848188961,0.5279006164201837,0.9807270772944943,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2017/12,0.330215441519621,0.05104116914117585,-0.07558341691841663,0.5661825889567851,0.9908377525022578,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2018/12,0.2075130172124872,0.0491455845886119,0.03486111493239271,0.5661908469797063,0.8405603705205458,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2014/12,0.2305091060292125,0.07469526449142079,0.01399440706937422,0.5330784210939286,0.8657395268410966,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2020/12,0.2457477725682608,0.06819609705411299,0.1301067793857965,0.5463790616236146,0.887736404867925,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2014/06,0.2149334838350044,0.05401908156584593,-0.02838758084808368,0.5445172493610153,0.8488589682157601,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2019/12,0.2789585150077999,0.05812320781567545,0.154445928759536,0.5492656523258157,0.9227328783643661,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2017/06,0.2508634244481304,0.03595222244672696,0.1121478927777163,0.5829084569354546,0.8875123030260239,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2018/06,0.3056454360084372,0.04039164581755005,0.05641078493932281,0.566553548822049,0.9549649945464922,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2015/12,0.2258629016092867,0.07985747764084872,-0.06598382820635683,0.536811510810628,0.8640584914912217,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2023/06,0.1589304396875056,0.04830659163828617,-0.1527263420880636,0.5918668819210418,0.7990917738064182,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2020/06,0.2421304551221263,0.04991956877041048,-0.01061767564781112,0.5590631043898154,0.8828950181187702,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2022/06,0.1775663207999225,0.0601769112701936,-0.0245005364483607,0.5880580333701269,0.8164351080934946,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2024/06,0.217136671983561,0.06515229889655917,-0.01802978095296739,0.5632479017759715,0.8606952027695832,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2021/06,0.2169358491548152,0.06776505597573441,-0.09136002429082998,0.5624078290045758,0.8544749839719582,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2016/06,0.1848151279907541,0.04412650340000263,-0.03090768519835442,0.5698394109460888,0.82101653046914,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2023/12,0.2468964554823316,0.07798865488901605,-0.02171585055932843,0.5527582327669396,0.8965585392149479,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2019/06,0.2922655486091346,0.03724292126341228,-0.01008424936054689,0.5783319582511379,0.9383202511546388,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2015/06,0.1939756313035836,0.0431799142010014,-0.1212634677701758,0.5620874524797995,0.8304650571272542,32,0,0,0,0,0,3209,電子通路業,1
3209 全科,2021/12,0.1825112439636542,0.08040788347939669,-0.02444463236880062,0.5608322680704596,0.8241218788289111,32,0,0,0,0,0,3209,電子通路業,1
3229 晟鈦,2014/12,0.4069160239462728,0.03167385998081523,0.08309089486267274,0.2464902127094832,1.340419613729573,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2018/06,0.3282747475129112,-0.1658977117016184,-0.07863563564665951,0.2542007618754922,1.365062838306428,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2020/12,0.1295004812874989,-0.6649400834293556,-0.165772021644522,0.376334019823879,0.9030267888993454,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2021/12,0.1832689194972275,-0.09221608696654261,-0.005983665227746723,0.3823013604567218,0.9834390248206326,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2022/12,0.2890318682023937,-0.08891566438944176,0.1722883703933222,0.2892558794038905,1.130262899065147,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2018/12,0.3367335866565414,-0.2141390137937149,-0.1403762893383302,0.262250033094897,1.354558133950199,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2016/12,0.2822219896327997,-0.1123931817363345,0.1880794760349198,0.2896148366593143,1.179935114254118,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2019/12,0.2526883208002596,-0.3686534368165242,-0.2446495177776221,0.2938601428679286,1.174891817845316,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2024/12,0.355532490040616,-0.1186886283771466,0.2759986695084919,0.2264570001167542,1.337568230881405,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2017/12,0.3512116769954956,-0.1527654467042595,-0.07703095978904782,0.2497800781739234,1.421246550338777,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2019/06,0.313215885635668,-0.2707463216732401,-0.1131555963285222,0.2927830224475035,1.27091350731005,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2023/12,0.3035067995143428,-0.1174731986553447,-0.08848698867970858,0.2836185808479871,1.157575786559235,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2022/06,0.2851714260336891,-0.05946313713079233,0.03786869785694701,0.3096246379684647,1.091802818039453,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2016/06,0.3272055558929637,-0.04615061482174213,0.1827891013479584,0.2383139531454348,1.37547071089537,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2015/06,0.3425652108805054,0.02292422254125402,-0.2247355266663378,0.2146001357421208,1.316639915176555,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2015/12,0.306911623480673,-0.000367107657817978,-0.2489639216843693,0.2477487983790473,1.298096464056131,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2023/06,0.3070393222672846,-0.1057928406196483,0.1193100825632704,0.2831603241240693,1.161728008125751,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2020/06,0.190012069430147,-0.4740272832251605,-0.1340791810944919,0.312045457508503,1.071492944580032,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2021/06,0.106594644122796,-0.6907698668618327,-0.02672935457663011,0.4126170902009613,0.8396204415021711,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2017/06,0.3684377619349955,-0.134747152135899,-0.04111940438553117,0.241806934565591,1.487731947136699,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2024/06,0.3401613144845572,-0.1008428474706787,0.01787838345360681,0.2545901929081266,1.258382486678897,32,0,0,0,0,0,3229,電子零組件業,1
3229 晟鈦,2014/06,0.4209889258249045,0.0156251338129151,0.2015818547431368,0.2108262594398189,1.445859180550311,32,0,0,0,0,0,3229,電子零組件業,1
3231 緯創,2018/12,0.09969182947594767,0.06375025666520466,0.01552843443005426,0.5783861126598174,0.76462679620153,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2023/06,0.1229500347394573,0.07042524805345451,-0.007514341306550935,0.5535592677169792,0.7883021961380949,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2017/12,0.04786059505144701,0.06324513627408186,-0.04925619582211411,0.5859304705433863,0.7241610673033844,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2024/12,0.2000443564862889,0.08227497441846446,0.01416480639485863,0.5207735149912063,0.8644301219836408,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2019/06,0.09958331387187803,0.05977025825598233,0.02847180296334142,0.5655741279051418,0.765690324986074,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2022/12,0.1221813276169816,0.08064352529171107,0.157048974623039,0.5457586445354625,0.7867360966673774,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2016/06,0.0982661154702746,0.07093435315979756,0.08406748832658706,0.5615152165143732,0.7661286846028593,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2014/06,0.1064241848808894,0.08157951989614584,0.01810751219649188,0.5663285452294744,0.7724217078051782,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2022/06,0.1016377985523483,0.0572888786613597,0.01692722362932482,0.5798509881625045,0.764379540451623,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2017/06,0.08590753483177414,0.06640032714311135,-0.03438794395421196,0.5697302893238368,0.7547147936810722,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2016/12,0.09507856264762878,0.07277293507329612,0.1915932932581133,0.5650985439915028,0.7621304162997979,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2021/06,0.1095626167855015,0.05978929893660915,-0.06089128909818537,0.588992289269296,0.7715400868374986,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2024/06,0.1464846829697191,0.07997805236217419,0.004403562259209675,0.5411186135428554,0.8096970049155037,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2015/06,0.1045004204247991,0.07950339148181396,0.07329349944015515,0.5598729310166729,0.7715151713692932,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2018/06,0.09801017153080763,0.06194607283753337,-0.08278805362168053,0.5718171802678365,0.7642045234041281,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2014/12,0.1210460853339765,0.07907832170442128,-0.03198983891881695,0.568891489473504,0.7839122187671421,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2020/06,0.05577340186022879,0.06110512200374432,-0.03294657348216545,0.5730483453419676,0.7304101406701038,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2020/12,0.1066481629169461,0.06073822703587901,-0.03050349983797733,0.590165562164376,0.7672542619608744,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2023/12,0.1499949093563984,0.08610799917506114,0.1388879891677091,0.5396298504718753,0.8126967140325755,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2015/12,0.105301561848159,0.0735484246170254,0.06879155522287628,0.5662431722361477,0.7707355676936479,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2021/12,0.1070745013313181,0.06065788172162216,-0.05183281080318106,0.5955483333498695,0.7672038418173782,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3231 緯創,2019/12,0.1094757059746526,0.0684902266112842,0.06907366294258555,0.5631674662792328,0.7731846452711638,32,0,0,0,0,0,3231,電腦及週邊設備業,1
3257 虹冠電,2014/06,0.4636875311547222,0.1468114945478247,0.3293775241445204,0.1750543647538031,1.635043634584045,32,0,0,0,0,0,3257,半導體業,1
3257 虹冠電,2022/12,0.5047065860511937,0.293706401425183,0.4546293409299351,0.0586286169986547,2.761680016578441,32,0,0,0,0,0,3257,半導體業,1
