coid,mdate,tcri,scr,xcdt,company,WorkingCapital_TotalAssets,RetainedEarnings_TotalAssets,CashFlow_TotalDebt,TotalDebt_TotalAssets,CurrentRatio,stock_prefix,WorkingCapital_TotalAssets_miss,RetainedEarnings_TotalAssets_miss,CashFlow_TotalDebt_miss,TotalDebt_TotalAssets_miss,CurrentRatio_miss,產業別,GICS_Category
2905,2024-12-01,5,721.0,,2905 三商,0.061454283454776,0.0029511107638438,-0.023669126774319,0.6778971902706216,1.964635669945086,29,0,0,0,0,0,貿易百貨業,0
2906,2014-12-01,5,546.0,,2906 高林,0.4122988388562698,0.200983190670057,0.2593458936246249,0.267218138759414,1.416177893966605,29,0,0,0,0,0,貿易百貨業,0
2906,2015-12-01,5,557.0,,2906 高林,0.3663678125418451,0.1828171845628638,0.1760163842429527,0.2960876482081461,1.249621702575949,29,0,0,0,0,0,貿易百貨業,0
2906,2016-12-01,5,527.0,,2906 高林,0.2101384397433397,0.1134684238477243,0.0345076728343357,0.2852921435863577,1.024021320433204,29,0,0,0,0,0,貿易百貨業,0
2906,2017-12-01,5,504.0,,2906 高林,0.2158291966649899,0.1188217573042308,0.1485924181525977,0.2521522400674646,1.082008270990234,29,0,0,0,0,0,貿易百貨業,0
2906,2018-12-01,5,459.0,,2906 高林,0.1428492685746971,0.1160253743310911,0.0743151323226857,0.2955137692141921,0.9129248652329685,29,0,0,0,0,0,貿易百貨業,0
2906,2019-12-01,5,481.0,,2906 高林,0.1587886709523016,0.0957593724584704,0.0877429507267882,0.3511894962808756,0.9627090495270908,29,0,0,0,0,0,貿易百貨業,0
2906,2020-12-01,5,470.0,,2906 高林,0.1286864888858805,0.0945381549718675,0.1482276358108464,0.3443285766085332,0.9097571637502312,29,0,0,0,0,0,貿易百貨業,0
2906,2021-12-01,5,487.0,,2906 高林,0.1073163822565808,0.0873646823197265,-0.0166257103037541,0.3667899492349482,0.8462846168535751,29,0,0,0,0,0,貿易百貨業,0
2906,2022-12-01,5,534.0,,2906 高林,0.1203956127807012,0.0916023151952954,0.1886048298079537,0.371003155430757,0.8870423511091698,29,0,0,0,0,0,貿易百貨業,0
2906,2023-12-01,5,512.0,,2906 高林,0.1559646831603877,0.0859810189720621,0.1085198251706358,0.3578923052067512,0.9949343870447728,29,0,0,0,0,0,貿易百貨業,0
2906,2024-12-01,5,478.0,,2906 高林,0.0801299634297006,0.0777204974240554,0.0963824597619662,0.3900178381670991,0.8179525515667575,29,0,0,0,0,0,貿易百貨業,0
2908,2014-12-01,5,549.0,,2908 特力,0.0707307113402595,0.0672445725313787,0.0099472460872319,0.533346308654238,0.7704210450294212,29,0,0,0,0,0,貿易百貨業,0
2908,2015-12-01,5,558.0,,2908 特力,0.036231298215125,0.0646420670575704,0.0833882238650633,0.5336390308536405,0.7308598324517126,29,0,0,0,0,0,貿易百貨業,0
2908,2016-12-01,5,598.0,,2908 特力,0.0726638801787771,0.0716756700007348,0.154014203647497,0.5276946989381959,0.7745271012811825,29,0,0,0,0,0,貿易百貨業,0
2908,2017-12-01,5,610.0,,2908 特力,0.0684454215651859,0.08639820170414,0.0221334198408053,0.5095610851247814,0.7693550950581731,29,0,0,0,0,0,貿易百貨業,0
2908,2018-12-01,5,548.0,,2908 特力,0.0491573793005626,0.0681104381290796,0.0516484271862426,0.5393222737703824,0.7460639340976197,29,0,0,0,0,0,貿易百貨業,0
2908,2019-12-01,5,442.0,,2908 特力,0.0428954624086545,0.0426730667694962,0.0738838284430841,0.5986058269083515,0.7560747746121292,29,0,0,0,0,0,貿易百貨業,0
2908,2020-12-01,5,543.0,,2908 特力,0.018285452938001,0.0604750656595007,0.1476439320289985,0.5987653714093704,0.7152260967097548,29,0,0,0,0,0,貿易百貨業,0
2908,2021-12-01,5,547.0,,2908 特力,0.0421127919381578,0.0654136740186384,0.0461062153051611,0.5979294299372235,0.7436275660628531,29,0,0,0,0,0,貿易百貨業,0
2908,2022-12-01,6,397.0,,2908 特力,0.0691712059093865,0.0613122572720705,-0.00178445089501,0.5973867788518779,0.78564816828872,29,0,0,0,0,0,貿易百貨業,0
2908,2023-12-01,6,434.0,,2908 特力,0.0683845027858603,0.0548145262337233,0.0688344421967329,0.5957167095035888,0.786828421061204,29,0,0,0,0,0,貿易百貨業,0
2908,2024-12-01,6,435.0,,2908 特力,0.1070807192513152,0.0570393997537279,0.080330940110992,0.5812610589394808,0.8340622275841849,29,0,0,0,0,0,貿易百貨業,0
2910,2014-12-01,5,272.0,,2910 統領,-0.1189748464609083,0.1734072452323487,0.1360344026638176,0.4540543344514072,0.527023420876855,29,0,0,0,0,0,貿易百貨業,0
2910,2015-12-01,6,152.0,,2910 統領,-0.0509089035143054,0.1565016403623425,0.0315013676805255,0.4709926979009239,0.6081008294511668,29,0,0,0,0,0,貿易百貨業,0
2910,2016-12-01,6,104.0,,2910 統領,-0.1737974673997159,0.1594569592050213,0.0040941523560509,0.4682396819343949,0.4773909264263259,29,0,0,0,0,0,貿易百貨業,0
2910,2017-12-01,6,57.0,,2910 統領,0.013590556592939,0.1435867215960286,-0.0226462722732458,0.4822383551900628,0.7166495841186533,29,0,0,0,0,0,貿易百貨業,0
2910,2018-12-01,6,107.0,,2910 統領,-0.0680499779010382,0.1583373167759278,0.0665013733127094,0.5060684604678446,0.5827247661104353,29,0,0,0,0,0,貿易百貨業,0
2910,2019-12-01,7,135.0,,2910 統領,-0.0209206286168518,0.180131388607206,0.0969244988662042,0.4841940519269471,0.6511661416206935,29,0,0,0,0,0,貿易百貨業,0
2910,2020-12-01,7,168.0,,2910 統領,0.0016547863556181,0.1668287588135551,0.0425511990178829,0.483967609599959,0.6966149375565865,29,0,0,0,0,0,貿易百貨業,0
2910,2021-12-01,7,207.0,,2910 統領,0.0281589239498764,0.1761171915395573,0.0700156749923458,0.4712013040862653,0.7612062644122196,29,0,0,0,0,0,貿易百貨業,0
2910,2022-12-01,7,247.0,,2910 統領,-0.0134650984370987,0.1732612326726677,0.1549139411849375,0.4581450977306656,0.6601121960520165,29,0,0,0,0,0,貿易百貨業,0
2910,2023-12-01,7,296.0,,2910 統領,0.0263808312092131,0.1359253598563838,0.0908768526717834,0.4297997334575646,0.7702488546613792,29,0,0,0,0,0,貿易百貨業,0
2910,2024-12-01,7,274.0,,2910 統領,0.0321071819534278,0.1569145884951388,0.1229777264652023,0.4344112337517185,0.8212947211835702,29,0,0,0,0,0,貿易百貨業,0
2911,2014-12-01,6,325.0,,2911 麗嬰房,0.2361672483154586,0.0177690329039334,0.0697950212457274,0.4569464286047931,1.033140687724631,29,0,0,0,0,0,貿易百貨業,0
2911,2015-12-01,6,265.0,,2911 麗嬰房,0.1431802277835723,0.0062627479403769,-0.0106931726534415,0.464401614389775,0.8514131194083587,29,0,0,0,0,0,貿易百貨業,0
2911,2016-12-01,7,274.0,,2911 麗嬰房,0.1747818628901916,0.0059291324098645,0.0815850846880051,0.4493944916194227,0.9021085602610474,29,0,0,0,0,0,貿易百貨業,0
2911,2017-12-01,7,289.0,,2911 麗嬰房,0.2672988759081296,0.0666625195950022,0.1299540519662637,0.386131971154381,1.04390798903837,29,0,0,0,0,0,貿易百貨業,0
2911,2018-12-01,7,282.0,,2911 麗嬰房,0.2194676761005683,0.0457816532434035,-0.1599285934559534,0.3714004131601848,0.9703357584995,29,0,0,0,0,0,貿易百貨業,0
2911,2019-12-01,7,188.0,,2911 麗嬰房,0.1204336072222586,-0.0167978983469174,0.041739162504246,0.4264495219146851,0.849328624563008,29,0,0,0,0,0,貿易百貨業,0
2911,2020-12-01,7,185.0,,2911 麗嬰房,0.0736390392369391,-0.0849947429771903,0.1301411148016492,0.438666021015492,0.7845707361590661,29,0,0,0,0,0,貿易百貨業,0
2911,2021-12-01,8,145.0,,2911 麗嬰房,0.1012971092301706,-0.1158128427425139,0.006623397350619,0.4958373693062959,0.8041145179122366,29,0,0,0,0,0,貿易百貨業,0
2911,2022-12-01,8,-3.0,,2911 麗嬰房,-0.0069521070615901,-0.1057641034777276,-0.0824491979355549,0.5240293439099455,0.686012325638982,29,0,0,0,0,0,貿易百貨業,0
2911,2023-12-01,9,-139.0,,2911 麗嬰房,-0.0502105460539292,-0.123174295399837,0.0053962249951085,0.5692978594427056,0.6442573118039364,29,0,0,0,0,0,貿易百貨業,0
2911,2024-12-01,D,-748.0,,2911 麗嬰房,-0.0958679998746823,-0.1356299795994648,-0.0178154504023948,0.624923850914205,0.6093455717654227,29,0,0,0,0,0,貿易百貨業,0
2913,2014-12-01,8,383.0,,2913 農林,0.0943693983703979,0.2464499868212907,0.014746234937363,0.2657504198181415,1.531171487706547,29,0,0,0,0,0,貿易百貨業,0
2913,2015-12-01,7,266.0,,2913 農林,0.0741341304916416,0.2196610714429234,0.0088927934635231,0.3170946930008549,1.662485536591569,29,0,0,0,0,0,貿易百貨業,0
2913,2016-12-01,7,28.0,,2913 農林,0.0430520342640129,0.2282399727884424,-0.012653275267417,0.2934982860697432,1.079913175341143,29,0,0,0,0,0,貿易百貨業,0
2913,2017-12-01,7,352.0,,2913 農林,0.0074356860036537,0.2423148115211363,0.2102822215166641,0.2703942030564315,0.7880812519456872,29,0,0,0,0,0,貿易百貨業,0
2913,2018-12-01,7,38.0,,2913 農林,0.0245773499554375,0.2230458054099844,-0.0160353858581691,0.290316421331262,1.16763245636343,29,0,0,0,0,0,貿易百貨業,0
2913,2019-12-01,7,13.0,,2913 農林,0.0199041589589457,0.2086052268360427,-0.0377079664185303,0.3068148459316996,1.029406219308125,29,0,0,0,0,0,貿易百貨業,0
2913,2020-12-01,7,8.0,,2913 農林,0.0070233523899933,0.2042929080316523,-0.0155237694430887,0.3153880773294703,0.7777712443309835,29,0,0,0,0,0,貿易百貨業,0
2913,2021-12-01,7,53.0,,2913 農林,0.0347687638209827,0.1726507972485658,-0.0146307895771509,0.332691367818634,1.459400659296516,29,0,0,0,0,0,貿易百貨業,0
2913,2022-12-01,8,13.0,,2913 農林,0.0129318595068725,0.1262130636333349,-0.009164942232557,0.3405206051023263,0.8259620109686187,29,0,0,0,0,0,貿易百貨業,0
2913,2023-12-01,8,28.0,,2913 農林,0.0330997956156565,0.1161601300836245,-0.0049371820561448,0.3444759062979464,1.263329529486543,29,0,0,0,0,0,貿易百貨業,0
2913,2024-12-01,8,0.0,,2913 農林,0.0211176357817433,0.1100337748998113,0.0155716027647786,0.3462393243992798,0.9799963386064354,29,0,0,0,0,0,貿易百貨業,0
2915,2014-12-01,6,551.0,,2915 潤泰全,0.0670677040611441,0.2577436999289522,-0.0199383252913429,0.2622480295833808,1.207008652487098,29,0,0,0,0,0,貿易百貨業,0
2915,2015-12-01,6,440.0,,2915 潤泰全,-0.0150980162316504,0.2709216573487338,-0.0972249652941944,0.3458532712182497,0.622488819313179,29,0,0,0,0,0,貿易百貨業,0
2915,2016-12-01,6,488.0,,2915 潤泰全,0.0298554690357051,0.3444518958194437,-0.0146402448454571,0.3624927876516775,0.8619545899775665,29,0,0,0,0,0,貿易百貨業,0
2915,2017-12-01,6,607.0,,2915 潤泰全,0.1406091647799199,0.3696548368916207,-0.0129024975011189,0.3912282374051729,1.075584821237804,29,0,0,0,0,0,貿易百貨業,0
2915,2018-12-01,6,584.0,,2915 潤泰全,0.205221881822358,0.488514625383359,-0.102869451671807,0.3920788325871548,1.676285055181446,29,0,0,0,0,0,貿易百貨業,0
2915,2019-12-01,6,391.0,,2915 潤泰全,0.1595111929420041,0.3033682180747223,-0.0468065224397497,0.2539327180229668,2.114363632796907,29,0,0,0,0,0,貿易百貨業,0
2915,2020-12-01,6,289.0,,2915 潤泰全,0.0827705025650742,0.2665909592899826,-0.0115094882842239,0.2213070117368101,1.265511276057705,29,0,0,0,0,0,貿易百貨業,0
2915,2021-12-01,6,401.0,,2915 潤泰全,0.0519143875784585,0.3706271457555254,-0.04831128844849,0.2141784799905859,1.203503190444078,29,0,0,0,0,0,貿易百貨業,0
2915,2022-12-01,7,391.0,,2915 潤泰全,0.0408878631942167,0.5914449002174293,-0.0392746508720937,0.1775516961713539,0.9899077289371714,29,0,0,0,0,0,貿易百貨業,0
2915,2023-12-01,7,407.0,,2915 潤泰全,0.0514782170521375,0.5619827235658039,-0.0142471802099322,0.1437982728454725,1.660397386401992,29,0,0,0,0,0,貿易百貨業,0
2915,2024-12-01,6,522.0,,2915 潤泰全,0.0288406360253593,0.6061231867367413,-0.0327009066672613,0.10307002994972,1.38433177319428,29,0,0,0,0,0,貿易百貨業,0
2945,2018-12-01,6,553.0,,2945 三商家購,-0.1108234499656844,0.0538143533125656,0.2070644421454741,0.4889970587093302,0.5884679991673863,29,0,0,0,0,0,貿易百貨業,0
2945,2019-12-01,6,402.0,,2945 三商家購,-0.1017722355249775,0.0126443349773158,0.0021384211567781,0.5684202004628007,0.5820456276711002,29,0,0,0,0,0,貿易百貨業,0
